mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480
17.1375,-0.012619048,0.213390989,17.1375,-0.012619048,0.213390989,69.125,0.102380952,1.457737974,69.125,0.102380952,1.457737974,1.7125,-0.007380952,0.379614466,1.7125,-0.007380952,0.379614466,937.375,-0.369047619,4.779046528,937.375,-0.369047619
16.9,-0.008,0.081649658,16.9,-0.008,0.081649658,71.25,0.06,0.957427108,71.25,0.06,0.957427108,1.55,-0.04,0.288675135,1.55,-0.04,0.288675135,923.25,-0.62,4.11298756,923.25,-0.62
17.525,0.046,0.298607881,17.525,0.046,0.298607881,70.25,-0.22,1.707825128,70.25,-0.22,1.707825128,1.2,0.012,0.583095189,1.2,0.012,0.583095189,910.75,0.46,6.898067362,910.75,0.46
17.55,-0.009714286,0.151657509,17.55,-0.009714286,0.151657509,67.83333333,0.005714286,0.40824829,67.83333333,0.005714286,0.40824829,1.416666667,-0.037142857,0.722264956,1.416666667,-0.037142857,0.722264956,872.3333333,-1.417142857,13.27654574,872.3333333,-1.417142857
17.73333333,-0.01,0.152752523,17.73333333,-0.01,0.152752523,68.33333333,-0.1,0.577350269,68.33333333,-0.1,0.577350269,1.766666667,0.09,0.450924975,1.766666667,0.09,0.450924975,838.0,-2.0,10.0,838.0,-2.0
17.47142857,0.011956522,0.160356745,17.47142857,0.011956522,0.160356745,68.57142857,-0.051449275,0.786795792,68.57142857,-0.051449275,0.786795792,1.714285714,-0.017391304,0.470561974,1.714285714,-0.017391304,0.470561974,777.7142857,-1.960144928,25.31609689,777.7142857,-1.960144928
17.88,-0.014,0.164316767,17.88,-0.014,0.164316767,66.6,0.06,0.894427191,66.6,0.06,0.894427191,1.76,0.02,0.654217089,1.76,0.02,0.654217089,694.6,-3.24,29.41598205,694.6,-3.24
17.4,-0.015666667,0.234520788,17.4,-0.015666667,0.234520788,67.44444444,0.006666667,0.527046277,67.44444444,0.006666667,0.527046277,1.444444444,0.011333333,0.439064662,1.444444444,0.011333333,0.439064662,591.6666667,-3.546666667,57.3519834,591.6666667,-3.546666667
17.1,0.012,0.081649658,17.1,0.012,0.081649658,65.5,-0.24,1.732050808,65.5,-0.24,1.732050808,1.675,-0.006,0.55,1.675,-0.006,0.55,434.5,3.28,47.64101874,434.5,3.28
16.74285714,-0.029285714,0.359894164,16.74285714,-0.029285714,0.359894164,62.28571429,-6.73e-13,0.951189731,62.28571429,-6.73e-13,0.951189731,2.157142857,0.011428571,0.3047247,2.157142857,0.011428571,0.3047247,235.1428571,-4.792857143,111.7995655,235.1428571,-4.792857143
13.26363636,-0.023544631,0.452267017,14.15,-0.024494074,0.984223375,70.54545455,0.047218629,1.368476259,68.625,0.053198614,2.498912807,1.927272727,-0.004967658,0.467099366,2.0875,-0.002978773,0.491061406,18.45454545,-0.817076326,15.4813671,51.16666667,-0.854136214
12.05,-0.023428571,0.225831796,12.05,-0.023428571,0.225831796,73.33333333,0.045714286,0.516397779,73.33333333,0.045714286,0.516397779,1.25,-0.018857143,0.333166625,1.25,-0.018857143,0.333166625,0.0,0.0,0.0,0.0,0.0
11.675,-0.014,0.095742711,11.675,-0.014,0.095742711,72.5,-0.04,0.577350269,72.5,-0.04,0.577350269,2.7,5.33e-17,0.0,2.7,5.33e-17,0.0,0.0,0.0,0.0,0.0,0.0
11.0,-0.008766917,0.161245155,11.05384615,-0.009088299,0.198390963,72.36363636,0.020451128,0.504524979,72.46153846,0.004091888,0.518874522,2.354545455,-0.014300752,0.674334689,2.161538462,0.006424982,0.779463984,0.0,0.0,0.0,0.0,0.0
10.725,-0.014,0.095742711,10.725,-0.014,0.095742711,73.25,0.06,0.5,73.25,0.06,0.5,2.0,-9.93e-18,0.230940108,2.0,-9.93e-18,0.230940108,0.0,0.0,0.0,0.0,0.0
10.5,-0.00281203,0.089442719,10.54375,-0.003199298,0.103077641,74.81818182,-0.00962406,0.404519917,74.625,0.007515364,0.5,1.772727273,-0.007894737,0.611704028,1.89375,-0.009239684,0.590444748,0.0,0.0,0.0,0.0,0.0
10.22222222,-0.004891892,0.083333333,10.22222222,-0.004891892,0.083333333,73.22222222,-0.031891892,0.666666667,73.22222222,-0.031891892,0.666666667,1.833333333,0.007621622,0.427200187,1.833333333,0.007621622,0.427200187,0.0,0.0,0.0,0.0,0.0
8.691666667,0.013916084,0.274551977,9.122352941,-0.003027879,0.428556956,76.75,-0.032867133,0.866025404,74.81176471,0.010150051,1.735443663,0.558333333,0.003706294,0.302890119,1.56,-0.004760883,0.71932508,174.4166667,6.55034965,121.4259657,26.02352941,0.31587129
9.957142857,0.033571429,0.369039938,9.957142857,0.033571429,0.369039938,71.14285714,-0.15,1.67616342,71.14285714,-0.15,1.67616342,1.642857143,0.027142857,0.350509833,1.642857143,0.027142857,0.350509833,408.8571429,3.728571429,40.85922406,408.8571429,3.728571429
10.6,0.028,0.182574186,10.6,0.028,0.182574186,68.0,-0.08,0.816496581,68.0,-0.08,0.816496581,1.875,0.042,0.427200187,1.875,0.042,0.427200187,507.5,3.24,21.04756518,507.5,3.24
11.1,0.02,0.158113883,11.1,0.02,0.158113883,66.2,-0.04,0.447213595,66.2,-0.04,0.447213595,2.32,-0.018,0.38340579,2.32,-0.018,0.38340579,568.6,2.22,17.71440092,568.6,2.22
11.4,,,11.4,,,65.0,,,65.0,,,2.7,,,2.7,,,609.0,,,609.0,
11.5,0.012,0.081649658,11.5,0.012,0.081649658,64.5,-0.04,0.577350269,64.5,-0.04,0.577350269,2.1,-0.024,0.2,2.1,-0.024,0.2,656.0,2.64,17.08800749,656.0,2.64
12.225,0.022727273,0.418058282,12.225,0.022727273,0.418058282,62.66666667,-0.055944056,1.154700538,62.66666667,-0.055944056,1.154700538,1.508333333,-0.005244755,0.257464325,1.508333333,-0.005244755,0.257464325,755.1666667,2.341258741,42.2263023,755.1666667,2.341258741
13.22,0.015757576,0.282055944,13.22,0.015757576,0.282055944,61.5,-0.035151515,1.08012345,61.5,-0.035151515,1.08012345,1.41,0.011272727,0.589632654,1.41,0.011272727,0.589632654,867.6,1.214545455,19.92876202,867.6,1.214545455
13.65454545,0.014181818,0.375136339,13.65384615,0.008681319,0.343063125,61.36363636,0.041818182,1.689540013,61.07692308,0.047252747,1.705947364,1.490909091,-0.025454545,0.578713306,1.5,-0.016373626,0.538516481,784.0,-0.798181818,299.3205639,804.1538462,-2.061538462
14.81666667,-0.003776224,0.189896303,14.65,0.004052045,0.252133751,59.58333333,-0.004895105,1.083624669,60.36363636,-0.024535316,1.559775764,1.625,-0.004125874,0.491981153,1.613636364,-0.001747212,0.548847671,847.25,-4.325174825,163.4147679,896.5454545,-2.226765799
15.07777778,0.002,0.130170828,15.07777778,0.002,0.130170828,57.88888889,-0.09,1.269295518,57.88888889,-0.09,1.269295518,2.066666667,-0.008333333,0.49244289,2.066666667,-0.008333333,0.49244289,758.6666667,-0.44,119.8749348,758.6666667,-0.44
15.225,0.006,0.05,15.225,0.006,0.05,55.0,0.12,0.816496581,55.0,0.12,0.816496581,1.125,-0.054,0.45,1.125,-0.054,0.45,738.5,-2.32,17.13670525,738.5,-2.32
14.74166667,-0.000769231,0.051492865,15.38157895,-0.006974505,0.482591687,55.83333333,0.127272727,2.622744341,53.86842105,0.013283729,2.440326215,1.091666667,-0.012797203,0.481396328,1.402631579,-0.003779407,0.52012828,45.33333333,-1.152447552,22.43914329,311.2368421,-4.136185578
14.7,-1.5e-16,0.0,14.7,-1.5e-16,0.0,60.4,-0.048648649,0.547722558,60.4,-0.048648649,0.547722558,0.7,-0.022972973,0.273861279,0.7,-0.022972973,0.273861279,14.2,-0.42972973,4.549725266,14.2,-0.42972973
13.82727273,-0.020796992,0.369028208,13.95384615,-0.020185067,0.457557619,69.18181818,0.150827068,3.027149875,68.15384615,0.154945756,3.73822939,0.218181818,-0.008902256,0.208893187,0.323076923,-0.012514359,0.319253938,0.0,0.0,0.0,0.461538462,-0.037077218
12.97,-0.008727557,0.170293864,13.06666667,-0.006918819,0.198805959,72.7,0.078220141,1.567021236,71.93333333,0.054704797,1.709915063,0.16,0.009492584,0.206559112,0.133333333,0.004428044,0.195180015,0.0,0.0,0.0,0.0,0.0
12.43846154,-0.006153846,0.132529629,12.46428571,-0.006989011,0.159841955,76.61538462,0.054945055,1.32529629,76.5,0.053186813,1.344504484,0.215384615,0.007032967,0.207549809,0.2,0.006857143,0.207549809,0.0,0.0,0.0,0.0,0.0
11.83333333,-0.014857143,0.150554531,11.83333333,-0.014857143,0.150554531,81.5,-0.074285714,1.516575089,81.5,-0.074285714,1.516575089,0.133333333,-0.018285714,0.206559112,0.133333333,-0.018285714,0.206559112,0.0,0.0,0.0,0.0,0.0
12.2,0.011574074,0.27080128,12.2,0.011574074,0.27080128,73.8,-0.153395062,3.084008935,73.8,-0.153395062,3.084008935,0.82,0.007932099,0.487168691,0.82,0.007932099,0.487168691,0.0,0.0,0.0,0.0,0.0
13.74166667,0.021188811,0.431610795,11.89866667,0.003223345,1.021458064,71.25,-0.065034965,1.544785952,73.50666667,0.00915728,3.47723614,0.483333333,0.004195804,0.194624736,0.597333333,-0.000869257,0.562084281,539.3333333,2.727272727,49.34172738,146.8533333,1.201250237
14.46666667,0.016666667,0.25,14.46666667,0.016666667,0.25,69.44444444,-0.063333333,1.013793755,69.44444444,-0.063333333,1.013793755,0.766666667,-0.022666667,0.507444578,0.766666667,-0.022666667,0.507444578,668.0,2.47,34.00367627,668.0,2.47
16.94545455,0.012510519,0.269679945,16.34642857,0.016604891,0.777689904,62.36363636,-0.028892006,1.206045378,63.39285714,-0.040543825,2.439479084,1.254545455,0.008471248,0.390803368,1.035714286,0.007627222,0.52012412,893.7272727,0.647265077,12.04234951,842.0,1.272398602
17.7,0.008139535,0.187082869,17.7,0.008139535,0.187082869,57.6,-0.002325581,0.547722558,57.6,-0.002325581,0.547722558,1.22,0.023953488,0.506951674,1.22,0.023953488,0.506951674,910.2,0.204651163,2.588435821,910.2,0.204651163
18.6,0.020210379,0.424264069,18.255,0.014553612,0.526632799,51.63636364,-0.110659187,2.335496832,54.25,-0.10345276,3.477370452,1.609090909,0.004810659,0.512746615,1.48,0.003948241,0.450263081,850.0909091,-1.661290323,32.36805384,874.0,-1.053384485
19.06363636,-0.010909091,0.215743956,19.06363636,-0.010909091,0.215743956,47.63636364,-0.105454545,2.110579412,47.63636364,-0.105454545,2.110579412,1.727272727,-0.000181818,0.462797816,1.727272727,-0.000181818,0.462797816,740.3636364,-1.992727273,36.18914955,740.3636364,-1.992727273
18.48333333,-0.00027972,0.25878504,18.55,-0.005142857,0.292863843,50.33333333,-0.033566434,1.969463856,49.64285714,0.03032967,2.530039308,1.216666667,0.00965035,0.582835285,1.2,0.007120879,0.543492976,560.0833333,-1.905594406,43.17292572,569.2857143,-1.886593407
18.43,-0.002545455,0.067494856,18.43,-0.002545455,0.067494856,48.7,-0.037575758,0.948683298,48.7,-0.037575758,0.948683298,0.78,-0.010181818,0.361478446,0.78,-0.010181818,0.361478446,268.3,-4.389090909,121.2252724,268.3,-4.389090909
17.85,-0.058857143,0.56833089,17.85,-0.058857143,0.56833089,49.66666667,0.171428571,2.065591118,49.66666667,0.171428571,2.065591118,0.483333333,0.008571429,0.204124145,0.483333333,0.008571429,0.204124145,122.8333333,-8.428571429,88.37514734,122.8333333,-8.428571429
15.84,-0.053281614,1.109754728,16.05625,-0.025622419,0.915036429,57.0,0.417377812,8.730533902,54.75,0.213097345,7.478859093,0.59,0.018013964,0.43063261,0.5875,0.004330383,0.454422711,32.1,-1.087820016,21.03674035,43.1875,-0.810678466
12.14545455,-0.020932331,0.490639657,12.14545455,-0.020932331,0.490639657,79.36363636,0.027067669,2.766684921,79.36363636,0.027067669,2.766684921,0.518181818,-0.015849624,0.479203885,0.518181818,-0.015849624,0.479203885,0.0,0.0,0.0,0.0,0.0
11.79166667,-0.018780488,0.391868098,11.79166667,-0.018780488,0.391868098,80.75,0.071482176,1.712255291,80.75,0.071482176,1.712255291,0.475,-0.010750469,0.559423404,0.475,-0.010750469,0.559423404,0.0,0.0,0.0,0.0,0.0
11.53333333,0.013509434,0.544949261,11.53333333,0.013509434,0.544949261,80.91666667,-0.030943396,3.146667309,80.91666667,-0.030943396,3.146667309,0.066666667,-0.001056604,0.155699789,0.066666667,-0.001056604,0.155699789,0.0,0.0,0.0,0.0,0.0
11.8125,-0.007380952,0.540216006,11.8125,-0.007380952,0.540216006,80.5,0.088095238,3.204163958,80.5,0.088095238,3.204163958,0.25,0.000952381,0.2,0.25,0.000952381,0.2,0.0,0.0,0.0,0.0,0.0
12.67777778,0.018253968,0.392994204,10.19545455,0.003319032,0.927350582,83.33333333,-0.034920635,0.866025404,88.39772727,0.002814519,2.632859434,0.422222222,0.013174603,0.319287401,0.572727273,-0.000998802,0.571090361,498.8888889,2.842857143,56.42792847,86.36363636,0.930483944
13.25,0.002,0.057735027,13.25,0.002,0.057735027,82.0,0.0,0.0,82.0,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0,614.75,2.54,23.28626204,614.75,2.54
13.3,-6.59e-16,0.0,13.3,-6.59e-16,0.0,81.66666667,0.071428571,0.577350269,81.66666667,0.071428571,0.577350269,1.033333333,-0.028571429,0.230940108,1.033333333,-0.028571429,0.230940108,670.3333333,2.928571429,22.50185178,670.3333333,2.928571429
13.83333333,0.02,0.233809039,13.83333333,0.02,0.233809039,80.16666667,-0.037142857,0.752772653,80.16666667,-0.037142857,0.752772653,1.033333333,-0.016,0.206559112,1.033333333,-0.016,0.206559112,747.6666667,2.294285714,25.92039094,747.6666667,2.294285714
15.00769231,0.015934066,0.354639579,14.95,0.017362637,0.403351345,75.76923077,-0.072527473,1.58922655,76.0,-0.076483516,1.754116039,1.3,0.007142857,0.387298335,1.3,0.005714286,0.372104204,842.1538462,1.401098901,27.91309774,838.2857143,1.43032967
15.53333333,0.004615385,0.143548113,15.53333333,0.004615385,0.143548113,72.83333333,-0.037762238,1.029857301,72.83333333,-0.037762238,1.029857301,1.283333333,0.008531469,0.413044865,1.283333333,0.008531469,0.413044865,876.9166667,1.046853147,54.43838608,876.9166667,1.046853147
16.18,0.066,0.544977064,16.18,0.066,0.544977064,70.0,-0.18,1.58113883,70.0,-0.18,1.58113883,1.6,0.01,0.273861279,1.6,0.01,0.273861279,914.4,-1.5,15.00999667,914.4,-1.5
17.125,0.009714286,0.095742711,17.125,0.009714286,0.095742711,66.75,-0.097142857,1.258305739,66.75,-0.097142857,1.258305739,1.675,0.008571429,0.25,1.675,0.008571429,0.25,911.0,-1.371428571,13.73559852,911.0,-1.371428571
17.775,0.006285714,0.221735578,17.775,0.006285714,0.221735578,64.0,-0.137142857,1.414213562,64.0,-0.137142857,1.414213562,1.775,0.074857143,0.660176744,1.775,0.074857143,0.660176744,876.75,-1.628571429,14.36140662,876.75,-1.628571429
17.41666667,0.000669856,0.116904519,17.41666667,0.000669856,0.116904519,57.33333333,-0.049760766,1.211060142,57.33333333,-0.049760766,1.211060142,1.016666667,-0.025167464,0.556477014,1.016666667,-0.025167464,0.556477014,844.0,-0.798086124,16.14930339,844.0,-0.798086124
17.5,0.016,0.115470054,17.5,0.016,0.115470054,58.5,0.28,1.914854216,58.5,0.28,1.914854216,1.125,0.054,0.45,1.125,0.054,0.45,800.5,-1.88,12.15181742,800.5,-1.88
17.23333333,-0.03,0.152752523,17.23333333,-0.03,0.152752523,61.33333333,-0.3,1.527525232,61.33333333,-0.3,1.527525232,1.466666667,-0.05,0.288675135,1.466666667,-0.05,0.288675135,758.3333333,-3.0,15.011107,758.3333333,-3.0
17.275,0.014,0.095742711,17.275,0.014,0.095742711,60.0,-0.16,1.414213562,60.0,-0.16,1.414213562,0.65,-0.02,0.288675135,0.65,-0.02,0.288675135,723.0,-2.24,14.8548533,723.0,-2.24
16.58181818,-0.005226391,0.227236361,17.10869565,-0.016186258,0.669404785,63.27272727,-0.03686934,1.272077756,61.39130435,0.057803112,2.887892129,1.436363636,0.004333765,0.445584397,1.3,0.005208751,0.511681719,321.9090909,-4.362095731,146.0653652,468.1304348,-4.397303959
16.41428571,-0.013571429,0.157359158,16.41428571,-0.013571429,0.157359158,66.28571429,0.228571429,3.251373336,66.28571429,0.228571429,3.251373336,0.828571429,0.010714286,0.188982237,0.828571429,0.010714286,0.188982237,147.8571429,-6.471428571,95.20054021,147.8571429,-6.471428571
15.92222222,-0.021258065,0.380058475,15.92222222,-0.021258065,0.380058475,68.88888889,0.25,3.887301263,68.88888889,0.25,3.887301263,0.511111111,0.011290323,0.220479276,0.511111111,0.011290323,0.220479276,48.66666667,-0.92516129,16.34013464,48.66666667,-0.92516129
13.18333333,-0.057966102,0.711102431,13.18333333,-0.057966102,0.711102431,81.83333333,0.186440678,2.316606714,81.83333333,0.186440678,2.316606714,0.65,-0.018644068,0.273861279,0.65,-0.018644068,0.273861279,5.166666667,-0.46440678,6.047037842,5.166666667,-0.46440678
12.175,0.000629371,0.045226702,12.17142857,1.9e-15,0.046291005,85.16666667,-0.013986014,0.389249472,85.19047619,-0.001818182,0.402373908,1.016666667,-0.006993007,0.446874669,0.728571429,0.010415584,0.618985345,0.0,0.0,0.0,0.0,0.0
11.33,-0.009206349,0.17669811,11.46428571,-0.009927684,0.273459722,87.3,0.041269841,0.823272602,86.92857143,0.031336918,0.916874768,0.94,0.008888889,0.442718872,0.885714286,0.002684962,0.606195123,0.0,0.0,0.0,0.0,0.0
11.50769231,-0.014725275,0.298500526,12.72365591,-0.001146284,0.708089568,84.69230769,0.024175824,0.630425172,81.7311828,-0.000776363,2.350484617,2.807692308,0.001868132,0.330306773,2.996774194,0.00023416,0.465657929,79.46153846,-1.348351648,36.75054509,515.1397849,-0.899142651
10.76666667,4.83e-13,0.057735027,10.76666667,4.83e-13,0.057735027,86.66666667,0.1,0.577350269,86.66666667,0.1,0.577350269,2.966666667,1.93e-12,0.230940108,2.966666667,1.93e-12,0.230940108,25.0,-0.8,5.291502622,25.0,-0.8
10.73333333,0.001355932,0.051639778,10.73333333,0.001355932,0.051639778,86.83333333,-0.010169492,0.40824829,86.83333333,-0.010169492,0.40824829,2.816666667,-0.029491525,0.773089042,2.816666667,-0.029491525,0.773089042,6.833333333,-0.498305085,6.645800679,6.833333333,-0.498305085
10.52,-0.004,0.04472136,10.52,-0.004,0.04472136,87.0,1.27e-15,0.0,87.0,1.27e-15,0.0,2.78,0.008,0.178885438,2.78,0.008,0.178885438,0.0,0.0,0.0,0.0,0.0
10.25833333,-0.000769231,0.051492865,10.31071429,-0.001264368,0.068525668,86.83333333,0.001398601,0.389249472,86.60714286,0.000821018,0.497347461,1.7,-0.033566434,0.971409473,1.728571429,-0.004017515,0.701246056,0.0,0.0,0.0,0.0,0.0
10.15454545,-0.005821095,0.112815215,10.15833333,-0.00490566,0.108362467,86.81818182,0.005206943,0.404519917,86.83333333,0.002902758,0.389249472,1.609090909,-0.00459279,0.512746615,1.658333333,-0.007576197,0.517789591,0.0,0.0,0.0,0.0,0.0
12.325,0.022167832,0.407040315,10.67472527,0.004312417,0.750198997,82.5,-0.068531469,1.314257481,87.85714286,-0.013988175,2.501428163,0.65,0.002097902,0.261116484,1.586813187,-0.00228202,0.72651509,246.0833333,3.31958042,62.38656372,53.06593407,0.504649817
14.23076923,0.006263736,0.249615088,13.8,0.010963293,0.534983081,75.61538462,-0.046153846,1.260850344,77.76666667,-0.053882091,2.595531084,2.153846154,0.003956044,0.477171151,1.833333333,0.00719911,0.551695402,844.6153846,-6.048351648,169.4001862,661.9666667,4.644137931
14.36666667,0.03,0.152752523,14.36666667,0.03,0.152752523,75.0,-0.2,1.0,75.0,-0.2,1.0,1.5,4.35e-12,0.519615242,1.5,4.35e-12,0.519615242,570.0,21.7,126.4555258,570.0,21.7
14.8,-0.00013986,0.221564684,14.77857143,0.001538462,0.211872863,74.41666667,0.002097902,0.99620492,74.42857143,0.000879121,0.937614462,2.066666667,0.007832168,0.631496539,2.121428571,0.001098901,0.605333438,746.75,-5.083216783,208.0201586,747.0714286,-3.495824176
15.04,0.006,0.089442719,15.04,0.006,0.089442719,72.8,-0.02,0.836660027,72.8,-0.02,0.836660027,2.4,-0.02,0.273861279,2.4,-0.02,0.273861279,856.4,-16.58,137.5910608,856.4,-16.58
14.725,-0.02006993,0.48265365,14.76428571,-0.015340659,0.461781072,75.41666667,0.081818182,1.880924982,75.42857143,0.050989011,1.741541568,2.608333333,0.004685315,0.550137724,2.521428571,0.009186813,0.557713149,718.0,-4.255944056,118.4344851,723.1428571,-2.972307692
13.65384615,-0.007362637,0.194145069,13.78947368,-0.009017544,0.290391951,80.53846154,0.082417582,1.761409692,79.68421053,0.065614035,2.029029094,2.338461538,0.010659341,0.643607621,2.468421053,-0.002631579,0.628978565,251.5384615,-1.341758242,113.8270731,303.6842105,-3.21754386
11.90833333,-0.003986014,0.079296146,12.24482759,-0.008630542,0.386916572,91.91666667,0.016083916,0.514928651,89.72413793,0.058226601,2.697837119,1.325,-0.013356643,0.583290042,1.851724138,-0.012187192,0.732227858,21.5,-0.285314685,9.239244361,43.89655172,-0.484827586
11.5,-0.002237762,0.060302269,11.715,-0.002694184,0.17766289,83.08333333,-0.129370629,2.391588796,88.9,-0.064202627,4.407452895,1.55,0.015944056,0.365563078,1.415,0.001283302,0.406706597,0.0,0.0,0.0,1.7,-0.046116323
11.10909091,-0.012545455,0.211917651,11.10909091,-0.012545455,0.211917651,82.45454545,0.132727273,2.252271581,82.45454545,0.132727273,2.252271581,1.109090909,-0.011090909,0.298176275,1.109090909,-0.011090909,0.298176275,0.0,0.0,0.0,0.0,0.0
10.68571429,-0.002142857,0.037796447,10.68571429,-0.002142857,0.037796447,86.71428571,0.035714286,0.487950036,86.71428571,0.035714286,0.487950036,1.128571429,0.002857143,0.213808994,1.128571429,0.002857143,0.213808994,0.0,0.0,0.0,0.0,0.0
10.40833333,0.017832168,0.34234043,10.31208791,-0.00065743,0.234205591,78.0,-0.109090909,2.558408596,84.03296703,-0.019222806,3.012752708,1.8,0.013566434,0.557592226,1.69010989,0.000604555,0.342557358,135.5,6.871328671,134.8989521,19.23076923,0.231511387
12.675,0.015594406,0.28959219,12.11724138,0.013014778,0.560018473,58.58333333,-0.126573427,2.778434266,64.0,-0.112413793,5.063877679,2.85,0.007972028,0.350324525,2.517241379,0.00546798,0.448862821,678.5833333,3.695804196,87.96430922,575.3793103,2.733694581
13.3,0.012,0.081649658,13.3,0.012,0.081649658,55.0,-0.08,0.816496581,55.0,-0.08,0.816496581,2.45,0.016,0.56862407,2.45,0.016,0.56862407,794.25,2.54,16.56049516,794.25,2.54
13.66666667,0.013666667,0.193649167,13.66666667,0.013666667,0.193649167,49.77777778,-0.15,2.223610677,49.77777778,-0.15,2.223610677,2.866666667,0.001666667,0.316227766,2.866666667,0.001666667,0.316227766,861.8888889,1.826666667,25.16666667,861.8888889,1.826666667
14.3,0.036,0.244948974,14.3,0.036,0.244948974,49.75,0.1,1.258305739,49.75,0.1,1.258305739,2.55,-0.064,0.435889894,2.55,-0.064,0.435889894,908.5,1.32,8.544003745,908.5,1.32
15.1125,0.021190476,0.313676357,15.1125,0.021190476,0.313676357,48.125,-0.092857143,1.959409532,48.125,-0.092857143,1.959409532,2.5,0.013809524,0.763450812,2.5,0.013809524,0.763450812,945.0,0.952380952,12.72792206,945.0,0.952380952
15.41428571,-0.005714286,0.186445447,15.41428571,-0.005714286,0.186445447,49.28571429,0.2,2.288688541,49.28571429,0.2,2.288688541,2.985714286,0.019285714,0.433699479,2.985714286,0.019285714,0.433699479,955.8571429,0.414285714,6.067085281,955.8571429,0.414285714
15.58571429,0.012857143,0.195180015,15.58571429,0.012857143,0.195180015,52.0,-0.071428571,1.0,52.0,-0.071428571,1.0,3.0,0.015714286,0.509901951,3.0,0.015714286,0.509901951,836.7142857,17.90714286,324.9490803,836.7142857,17.90714286
16.08571429,0.010714286,0.254483604,16.08571429,0.010714286,0.254483604,48.42857143,-0.142857143,1.812653934,48.42857143,-0.142857143,1.812653934,3.257142857,-0.005714286,0.350509833,3.257142857,-0.005714286,0.350509833,943.1428571,-0.942857143,15.95230988,943.1428571,-0.942857143
16.23333333,0.004666667,0.141421356,16.23333333,0.004666667,0.141421356,48.44444444,0.043333333,1.013793755,48.44444444,0.043333333,1.013793755,3.222222222,-0.000333333,0.311359028,3.222222222,-0.000333333,0.311359028,889.5555556,-1.613333333,23.10363127,889.5555556,-1.613333333
16.36,-0.01,0.219089023,16.36,-0.01,0.219089023,47.8,-0.08,0.836660027,47.8,-0.08,0.836660027,3.22,0.038,0.38340579,3.22,0.038,0.38340579,827.4,-2.16,17.14059509,827.4,-2.16
16.18181818,-0.002909091,0.14012981,16.18181818,-0.002909091,0.14012981,48.27272727,-0.041818182,1.190874392,48.27272727,-0.041818182,1.190874392,3.281818182,0.008545455,0.368288425,3.281818182,0.008545455,0.368288425,734.0,-2.554545455,42.511175,734.0,-2.554545455
15.96666667,-0.002285714,0.186189867,15.96666667,-0.002285714,0.186189867,48.5,0.097142857,1.224744871,48.5,0.097142857,1.224744871,3.333333333,-0.022857143,0.382970843,3.333333333,-0.022857143,0.382970843,616.5,-2.885714286,27.04625667,616.5,-2.885714286
15.35833333,-0.008881119,0.206522433,15.35833333,-0.008881119,0.206522433,51.25,0.105594406,2.527125568,51.25,0.105594406,2.527125568,3.316666667,-0.013846154,0.496960458,3.316666667,-0.013846154,0.496960458,359.4166667,-9.272027972,204.12717,359.4166667,-9.272027972
14.13846154,-0.014395604,0.301492016,14.29375,-0.0175,0.438890647,57.0,0.072527473,1.779513042,56.5,0.07,1.932183566,2.884615385,-0.013956044,0.503067513,2.95625,-0.011558824,0.487125925,114.2307692,-3.530769231,93.0485123,154.875,-4.363529412
